trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
R2-D0-WE-2130,21:58:30,21:58:30,S23,9,,0,0,7649.3
R2-D0-WE-2130,22:01:30,22:01:30,S01,10,,0,0,8444.8
R2-D0-WE-2130,22:07:00,22:07:00,S13,11,,0,0,10079.1
R2-D0-WE-2130,22:10:00,22:10:00,S14,12,,0,0,10885.1
R2-D0-WE-2130,22:14:00,22:14:00,S15,13,,0,0,12023.3
R2-D0-WE-2200,22:00:00,22:00:00,S10,1,,0,0,0.0
R2-D0-WE-2200,22:06:00,22:06:00,S09,2,,0,0,1816.9
R2-D0-WE-2200,22:10:30,22:10:30,S08,3,,0,0,3143.1
R2-D0-WE-2200,22:14:00,22:14:00,S07,4,,0,0,4097.6
R2-D0-WE-2200,22:17:00,22:17:00,S12,5,,0,0,4802.5
R2-D0-WE-2200,22:20:30,22:20:30,S11,6,,0,0,5695.5
R2-D0-WE-2200,22:23:00,22:23:00,S27,7,,0,0,6254.3
R2-D0-WE-2200,22:25:30,22:25:30,S02,8,,0,0,6843.6
R2-D0-WE-2200,22:28:30,22:28:30,S23,9,,0,0,7649.3
R2-D0-WE-2200,22:31:30,22:31:30,S01,10,,0,0,8444.8
R2-D0-WE-2200,22:37:00,22:37:00,S13,11,,0,0,10079.1
R2-D0-WE-2200,22:40:00,22:40:00,S14,12,,0,0,10885.1
R2-D0-WE-2200,22:44:00,22:44:00,S15,13,,0,0,12023.3
R2-D1-WE-0700,07:00:00,07:00:00,S15,1,,0,0,0.0
R2-D1-WE-0700,07:04:00,07:04:00,S14,2,,0,0,1138.2
R2-D1-WE-0700,07:07:00,07:07:00,S13,3,,0,0,1944.2
R2-D1-WE-0700,07:12:30,07:12:30,S01,4,,0,0,3578.5
R2-D1-WE-0700,07:15:30,07:15:30,S23,5,,0,0,4374.0
R2-D1-WE-0700,07:18:30,07:18:30,S02,6,,0,0,5179.7
R2-D1-WE-0700,07:21:00,07:21:00,S27,7,,0,0,5769.1
R2-D1-WE-0700,07:23:30,07:23:30,S11,8,,0,0,6327.8
R2-D1-WE-0700,07:27:00,07:27:00,S12,9,,0,0,7220.8
R2-D1-WE-0700,07:30:00,07:30:00,S07,10,,0,0,7925.7
R2-D1-WE-0700,07:33:30,07:33:30,S08,11,,0,0,8880.2
R2-D1-WE-0700,07:38:00,07:38:00,S09,12,,0,0,10206.4
R2-D1-WE-0700,07:44:00,07:44:00,S10,13,,0,0,12023.3
R2-D1-WE-0730,07:30:00,07:30:00,S15,1,,0,0,0.0
R2-D1-WE-0730,07:34:00,07:34:00,S14,2,,0,0,1138.2
R2-D1-WE-0730,07:37:00,07:37:00,S13,3,,0,0,1944.2
R2-D1-WE-0730,07:42:30,07:42:30,S01,4,,0,0,3578.5
R2-D1-WE-0730,07:45:30,07:45:30,S23,5,,0,0,4374.0
R2-D1-WE-0730,07:48:30,07:48:30,S02,6,,0,0,5179.7
R2-D1-WE-0730,07:51:00,07:51:00,S27,7,,0,0,5769.1
R2-D1-WE-0730,07:53:30,07:53:30,S11,8,,0,0,6327.8
R2-D1-WE-0730,07:57:00,07:57:00,S12,9,,0,0,7220.8
R2-D1-WE-0730,08:00:00,08:00:00,S07,10,,0,0,7925.7
R2-D1-WE-0730,08:03:30,08:03:30,S08,11,,0,0,8880.2
R2-D1-WE-0730,08:08:00,08:08:00,S09,12,,0,0,10206.4
R2-D1-WE-0730,08:14:00,08:14:00,S10,13,,0,0,12023.3
R2-D1-WE-0800,08:00:00,08:00:00,S15,1,,0,0,0.0
R2-D1-WE-0800,08:04:00,08:04:00,S14,2,,0,0,1138.2
R2-D1-WE-0800,08:07:00,08:07:00,S13,3,,0,0,1944.2
R2-D1-WE-0800,08:12:30,08:12:30,S01,4,,0,0,3578.5
R2-D1-WE-0800,08:15:30,08:15:30,S23,5,,0,0,4374.0
R2-D1-WE-0800,08:18:30,08:18:30,S02,6,,0,0,5179.7
R2-D1-WE-0800,08:21:00,08:21:00,S27,7,,0,0,5769.1
R2-D1-WE-0800,08:23:30,08:23:30,S11,8,,0,0,6327.8
R2-D1-WE-0800,08:27:00,08:27:00,S12,9,,0,0,7220.8
R2-D1-WE-0800,08:30:00,08:30:00,S07,10,,0,0,7925.7
R2-D1-WE-0800,08:33:30,08:33:30,S08,11,,0,0,8880.2
R2-D1-WE-0800,08:38:00,08:38:00,S09,12,,0,0,10206.4
R2-D1-WE-0800,08:44:00,08:44:00,S10,13,,0,0,12023.3
R2-D1-WE-0830,08:30:00,08:30:00,S15,1,,0,0,0.0
R2-D1-WE-0830,08:34:00,08:34:00,S14,2,,0,0,1138.2
R2-D1-WE-0830,08:37:00,08:37:00,S13,3,,0,0,1944.2
R2-D1-WE-0830,08:42:30,08:42:30,S01,4,,0,0,3578.5
R2-D1-WE-0830,08:45:30,08:45:30,S23,5,,0,0,4374.0
R2-D1-WE-0830,08:48:30,08:48:30,S02,6,,0,0,5179.7
R2-D1-WE-0830,08:51:00,08:51:00,S27,7,,0,0,5769.1
R2-D1-WE-0830,08:53:30,08:53:30,S11,8,,0,0,6327.8
R2-D1-WE-0830,08:57:00,08:57:00,S12,9,,0,0,7220.8
R2-D1-WE-0830,09:00:00,09:00:00,S07,10,,0,0,7925.7
R2-D1-WE-0830,09:03:30,09:03:30,S08,11,,0,0,8880.2
R2-D1-WE-0830,09:08:00,09:08:00,S09,12,,0,0,10206.4
R2-D1-WE-0830,09:14:00,09:14:00,S10,13,,0,0,12023.3
R2-D1-WE-0900,09:00:00,09:00:00,S15,1,,0,0,0.0
R2-D1-WE-0900,09:04:00,09:04:00,S14,2,,0,0,1138.2
R2-D1-WE-0900,09:07:00,09:07:00,S13,3,,0,0,1944.2
R2-D1-WE-0900,09:12:30,09:12:30,S01,4,,0,0,3578.5
R2-D1-WE-0900,09:15:30,09:15:30,S23,5,,0,0,4374.0
R2-D1-WE-0900,09:18:30,09:18:30,S02,6,,0,0,5179.7
R2-D1-WE-0900,09:21:00,09:21:00,S27,7,,0,0,5769.1
R2-D1-WE-0900,09:23:30,09:23:30,S11,8,,0,0,6327.8
R2-D1-WE-0900,09:27:00,09:27:00,S12,9,,0,0,7220.8
R2-D1-WE-0900,09:30:00,09:30:00,S07,10,,0,0,7925.7
R2-D1-WE-0900,09:33:30,09:33:30,S08,11,,0,0,8880.2
R2-D1-WE-0900,09:38:00,09:38:00,S09,12,,0,0,10206.4
R2-D1-WE-0900,09:44:00,09:44:00,S10,13,,0,0,12023.3
R2-D1-WE-0930,09:30:00,09:30:00,S15,1,,0,0,0.0
R2-D1-WE-0930,09:34:00,09:34:00,S14,2,,0,0,1138.2
R2-D1-WE-0930,09:37:00,09:37:00,S13,3,,0,0,1944.2
R2-D1-WE-0930,09:42:30,09:42:30,S01,4,,0,0,3578.5
R2-D1-WE-0930,09:45:30,09:45:30,S23,5,,0,0,4374.0
R2-D1-WE-0930,09:48:30,09:48:30,S02,6,,0,0,5179.7
R2-D1-WE-0930,09:51:00,09:51:00,S27,7,,0,0,5769.1
R2-D1-WE-0930,09:53:30,09:53:30,S11,8,,0,0,6327.8
R2-D1-WE-0930,09:57:00,09:57:00,S12,9,,0,0,7220.8
R2-D1-WE-0930,10:00:00,10:00:00,S07,10,,0,0,7925.7
R2-D1-WE-0930,10:03:30,10:03:30,S08,11,,0,0,8880.2
R2-D1-WE-0930,10:08:00,10:08:00,S09,12,,0,0,10206.4
R2-D1-WE-0930,10:14:00,10:14:00,S10,13,,0,0,12023.3
R2-D1-WE-1000,10:00:00,10:00:00,S15,1,,0,0,0.0
R2-D1-WE-1000,10:04:00,10:04:00,S14,2,,0,0,1138.2
R2-D1-WE-1000,10:07:00,10:07:00,S13,3,,0,0,1944.2
R2-D1-WE-1000,10:12:30,10:12:30,S01,4,,0,0,3578.5
R2-D1-WE-1000,10:15:30,10:15:30,S23,5,,0,0,4374.0
R2-D1-WE-1000,10:18:30,10:18:30,S02,6,,0,0,5179.7
R2-D1-WE-1000,10:21:00,10:21:00,S27,7,,0,0,5769.1
R2-D1-WE-1000,10:23:30,10:23:30,S11,8,,0,0,6327.8
R2-D1-WE-1000,10:27:00,10:27:00,S12,9,,0,0,7220.8
R2-D1-WE-1000,10:30:00,10:30:00,S07,10,,0,0,7925.7
R2-D1-WE-1000,10:33:30,10:33:30,S08,11,,0,0,8880.2
R2-D1-WE-1000,10:38:00,10:38:00,S09,12,,0,0,10206.4
R2-D1-WE-1000,10:44:00,10:44:00,S10,13,,0,0,12023.3
R2-D1-WE-1030,10:30:00,10:30:00,S15,1,,0,0,0.0
R2-D1-WE-1030,10:34:00,10:34:00,S14,2,,0,0,1138.2
R2-D1-WE-1030,10:37:00,10:37:00,S13,3,,0,0,1944.2
R2-D1-WE-1030,10:42:30,10:42:30,S01,4,,0,0,3578.5
R2-D1-WE-1030,10:45:30,10:45:30,S23,5,,0,0,4374.0
R2-D1-WE-1030,10:48:30,10:48:30,S02,6,,0,0,5179.7
R2-D1-WE-1030,10:51:00,10:51:00,S27,7,,0,0,5769.1
R2-D1-WE-1030,10:53:30,10:53:30,S11,8,,0,0,6327.8
R2-D1-WE-1030,10:57:00,10:57:00,S12,9,,0,0,7220.8
R2-D1-WE-1030,11:00:00,11:00:00,S07,10,,0,0,7925.7
R2-D1-WE-1030,11:03:30,11:03:30,S08,11,,0,0,8880.2
R2-D1-WE-1030,11:08:00,11:08:00,S09,12,,0,0,10206.4
R2-D1-WE-1030,11:14:00,11:14:00,S10,13,,0,0,12023.3
R2-D1-WE-1100,11:00:00,11:00:00,S15,1,,0,0,0.0
R2-D1-WE-1100,11:04:00,11:04:00,S14,2,,0,0,1138.2
R2-D1-WE-1100,11:07:00,11:07:00,S13,3,,0,0,1944.2
R2-D1-WE-1100,11:12:30,11:12:30,S01,4,,0,0,3578.5
R2-D1-WE-1100,11:15:30,11:15:30,S23,5,,0,0,4374.0
R2-D1-WE-1100,11:18:30,11:18:30,S02,6,,0,0,5179.7
R2-D1-WE-1100,11:21:00,11:21:00,S27,7,,0,0,5769.1
R2-D1-WE-1100,11:23:30,11:23:30,S11,8,,0,0,6327.8
R2-D1-WE-1100,11:27:00,11:27:00,S12,9,,0,0,7220.8
R2-D1-WE-1100,11:30:00,11:30:00,S07,10,,0,0,7925.7
R2-D1-WE-1100,11:33:30,11:33:30,S08,11,,0,0,8880.2
R2-D1-WE-1100,11:38:00,11:38:00,S09,12,,0,0,10206.4
R2-D1-WE-1100,11:44:00,11:44:00,S10,13,,0,0,12023.3
R2-D1-WE-1130,11:30:00,11:30:00,S15,1,,0,0,0.0
R2-D1-WE-1130,11:34:00,11:34:00,S14,2,,0,0,1138.2
R2-D1-WE-1130,11:37:00,11:37:00,S13,3,,0,0,1944.2
R2-D1-WE-1130,11:42:30,11:42:30,S01,4,,0,0,3578.5
R2-D1-WE-1130,11:45:30,11:45:30,S23,5,,0,0,4374.0
R2-D1-WE-1130,11:48:30,11:48:30,S02,6,,0,0,5179.7
R2-D1-WE-1130,11:51:00,11:51:00,S27,7,,0,0,5769.1
R2-D1-WE-1130,11:53:30,11:53:30,S11,8,,0,0,6327.8
R2-D1-WE-1130,11:57:00,11:57:00,S12,9,,0,0,7220.8
R2-D1-WE-1130,12:00:00,12:00:00,S07,10,,0,0,7925.7
R2-D1-WE-1130,12:03:30,12:03:30,S08,11,,0,0,8880.2
R2-D1-WE-1130,12:08:00,12:08:00,S09,12,,0,0,10206.4
R2-D1-WE-1130,12:14:00,12:14:00,S10,13,,0,0,12023.3
R2-D1-WE-1200,12:00:00,12:00:00,S15,1,,0,0,0.0
R2-D1-WE-1200,12:04:00,12:04:00,S14,2,,0,0,1138.2
R2-D1-WE-1200,12:07:00,12:07:00,S13,3,,0,0,1944.2
R2-D1-WE-1200,12:12:30,12:12:30,S01,4,,0,0,3578.5
R2-D1-WE-1200,12:15:30,12:15:30,S23,5,,0,0,4374.0
R2-D1-WE-1200,12:18:30,12:18:30,S02,6,,0,0,5179.7
R2-D1-WE-1200,12:21:00,12:21:00,S27,7,,0,0,5769.1
R2-D1-WE-1200,12:23:30,12:23:30,S11,8,,0,0,6327.8
R2-D1-WE-1200,12:27:00,12:27:00,S12,9,,0,0,7220.8
R2-D1-WE-1200,12:30:00,12:30:00,S07,10,,0,0,7925.7
R2-D1-WE-1200,12:33:30,12:33:30,S08,11,,0,0,8880.2
R2-D1-WE-1200,12:38:00,12:38:00,S09,12,,0,0,10206.4
R2-D1-WE-1200,12:44:00,12:44:00,S10,13,,0,0,12023.3
R2-D1-WE-1230,12:30:00,12:30:00,S15,1,,0,0,0.0
R2-D1-WE-1230,12:34:00,12:34:00,S14,2,,0,0,1138.2
R2-D1-WE-1230,12:37:00,12:37:00,S13,3,,0,0,1944.2
R2-D1-WE-1230,12:42:30,12:42:30,S01,4,,0,0,3578.5
R2-D1-WE-1230,12:45:30,12:45:30,S23,5,,0,0,4374.0
R2-D1-WE-1230,12:48:30,12:48:30,S02,6,,0,0,5179.7
R2-D1-WE-1230,12:51:00,12:51:00,S27,7,,0,0,5769.1
R2-D1-WE-1230,12:53:30,12:53:30,S11,8,,0,0,6327.8
R2-D1-WE-1230,12:57:00,12:57:00,S12,9,,0,0,7220.8
R2-D1-WE-1230,13:00:00,13:00:00,S07,10,,0,0,7925.7
R2-D1-WE-1230,13:03:30,13:03:30,S08,11,,0,0,8880.2
R2-D1-WE-1230,13:08:00,13:08:00,S09,12,,0,0,10206.4
R2-D1-WE-1230,13:14:00,13:14:00,S10,13,,0,0,12023.3
R2-D1-WE-1300,13:00:00,13:00:00,S15,1,,0,0,0.0
R2-D1-WE-1300,13:04:00,13:04:00,S14,2,,0,0,1138.2
R2-D1-WE-1300,13:07:00,13:07:00,S13,3,,0,0,1944.2
R2-D1-WE-1300,13:12:30,13:12:30,S01,4,,0,0,3578.5
R2-D1-WE-1300,13:15:30,13:15:30,S23,5,,0,0,4374.0
R2-D1-WE-1300,13:18:30,13:18:30,S02,6,,0,0,5179.7
R2-D1-WE-1300,13:21:00,13:21:00,S27,7,,0,0,5769.1
R2-D1-WE-1300,13:23:30,13:23:30,S11,8,,0,0,6327.8
R2-D1-WE-1300,13:27:00,13:27:00,S12,9,,0,0,7220.8
R2-D1-WE-1300,13:30:00,13:30:00,S07,10,,0,0,7925.7
R2-D1-WE-1300,13:33:30,13:33:30,S08,11,,0,0,8880.2
R2-D1-WE-1300,13:38:00,13:38:00,S09,12,,0,0,10206.4
R2-D1-WE-1300,13:44:00,13:44:00,S10,13,,0,0,12023.3
R2-D1-WE-1330,13:30:00,13:30:00,S15,1,,0,0,0.0
R2-D1-WE-1330,13:34:00,13:34:00,S14,2,,0,0,1138.2
R2-D1-WE-1330,13:37:00,13:37:00,S13,3,,0,0,1944.2
R2-D1-WE-1330,13:42:30,13:42:30,S01,4,,0,0,3578.5
R2-D1-WE-1330,13:45:30,13:45:30,S23,5,,0,0,4374.0
R2-D1-WE-1330,13:48:30,13:48:30,S02,6,,0,0,5179.7
R2-D1-WE-1330,13:51:00,13:51:00,S27,7,,0,0,5769.1
R2-D1-WE-1330,13:53:30,13:53:30,S11,8,,0,0,6327.8
R2-D1-WE-1330,13:57:00,13:57:00,S12,9,,0,0,7220.8
R2-D1-WE-1330,14:00:00,14:00:00,S07,10,,0,0,7925.7
R2-D1-WE-1330,14:03:30,14:03:30,S08,11,,0,0,8880.2
R2-D1-WE-1330,14:08:00,14:08:00,S09,12,,0,0,10206.4
R2-D1-WE-1330,14:14:00,14:14:00,S10,13,,0,0,12023.3
R2-D1-WE-1400,14:00:00,14:00:00,S15,1,,0,0,0.0
R2-D1-WE-1400,14:04:00,14:04:00,S14,2,,0,0,1138.2
R2-D1-WE-1400,14:07:00,14:07:00,S13,3,,0,0,1944.2
R2-D1-WE-1400,14:12:30,14:12:30,S01,4,,0,0,3578.5
R2-D1-WE-1400,14:15:30,14:15:30,S23,5,,0,0,4374.0
R2-D1-WE-1400,14:18:30,14:18:30,S02,6,,0,0,5179.7
R2-D1-WE-1400,14:21:00,14:21:00,S27,7,,0,0,5769.1
R2-D1-WE-1400,14:23:30,14:23:30,S11,8,,0,0,6327.8
R2-D1-WE-1400,14:27:00,14:27:00,S12,9,,0,0,7220.8
R2-D1-WE-1400,14:30:00,14:30:00,S07,10,,0,0,7925.7
R2-D1-WE-1400,14:33:30,14:33:30,S08,11,,0,0,8880.2
R2-D1-WE-1400,14:38:00,14:38:00,S09,12,,0,0,10206.4
R2-D1-WE-1400,14:44:00,14:44:00,S10,13,,0,0,12023.3
R2-D1-WE-1430,14:30:00,14:30:00,S15,1,,0,0,0.0
R2-D1-WE-1430,14:34:00,14:34:00,S14,2,,0,0,1138.2
R2-D1-WE-1430,14:37:00,14:37:00,S13,3,,0,0,1944.2
R2-D1-WE-1430,14:42:30,14:42:30,S01,4,,0,0,3578.5
R2-D1-WE-1430,14:45:30,14:45:30,S23,5,,0,0,4374.0
R2-D1-WE-1430,14:48:30,14:48:30,S02,6,,0,0,5179.7
R2-D1-WE-1430,14:51:00,14:51:00,S27,7,,0,0,5769.1
R2-D1-WE-1430,14:53:30,14:53:30,S11,8,,0,0,6327.8
R2-D1-WE-1430,14:57:00,14:57:00,S12,9,,0,0,7220.8
R2-D1-WE-1430,15:00:00,15:00:00,S07,10,,0,0,7925.7
R2-D1-WE-1430,15:03:30,15:03:30,S08,11,,0,0,8880.2
R2-D1-WE-1430,15:08:00,15:08:00,S09,12,,0,0,10206.4
R2-D1-WE-1430,15:14:00,15:14:00,S10,13,,0,0,12023.3
R2-D1-WE-1500,15:00:00,15:00:00,S15,1,,0,0,0.0
R2-D1-WE-1500,15:04:00,15:04:00,S14,2,,0,0,1138.2
R2-D1-WE-1500,15:07:00,15:07:00,S13,3,,0,0,1944.2
R2-D1-WE-1500,15:12:30,15:12:30,S01,4,,0,0,3578.5
R2-D1-WE-1500,15:15:30,15:15:30,S23,5,,0,0,4374.0
R2-D1-WE-1500,15:18:30,15:18:30,S02,6,,0,0,5179.7
R2-D1-WE-1500,15:21:00,15:21:00,S27,7,,0,0,5769.1
R2-D1-WE-1500,15:23:30,15:23:30,S11,8,,0,0,6327.8
R2-D1-WE-1500,15:27:00,15:27:00,S12,9,,0,0,7220.8
R2-D1-WE-1500,15:30:00,15:30:00,S07,10,,0,0,7925.7
R2-D1-WE-1500,15:33:30,15:33:30,S08,11,,0,0,8880.2
R2-D1-WE-1500,15:38:00,15:38:00,S09,12,,0,0,10206.4
R2-D1-WE-1500,15:44:00,15:44:00,S10,13,,0,0,12023.3
R2-D1-WE-1530,15:30:00,15:30:00,S15,1,,0,0,0.0
R2-D1-WE-1530,15:34:00,15:34:00,S14,2,,0,0,1138.2
R2-D1-WE-1530,15:37:00,15:37:00,S13,3,,0,0,1944.2
R2-D1-WE-1530,15:42:30,15:42:30,S01,4,,0,0,3578.5
R2-D1-WE-1530,15:45:30,15:45:30,S23,5,,0,0,4374.0
R2-D1-WE-1530,15:48:30,15:48:30,S02,6,,0,0,5179.7
R2-D1-WE-1530,15:51:00,15:51:00,S27,7,,0,0,5769.1
R2-D1-WE-1530,15:53:30,15:53:30,S11,8,,0,0,6327.8
R2-D1-WE-1530,15:57:00,15:57:00,S12,9,,0,0,7220.8
R2-D1-WE-1530,16:00:00,16:00:00,S07,10,,0,0,7925.7
R2-D1-WE-1530,16:03:30,16:03:30,S08,11,,0,0,8880.2
R2-D1-WE-1530,16:08:00,16:08:00,S09,12,,0,0,10206.4
R2-D1-WE-1530,16:14:00,16:14:00,S10,13,,0,0,12023.3
R2-D1-WE-1600,16:00:00,16:00:00,S15,1,,0,0,0.0
R2-D1-WE-1600,16:04:00,16:04:00,S14,2,,0,0,1138.2
R2-D1-WE-1600,16:07:00,16:07:00,S13,3,,0,0,1944.2
R2-D1-WE-1600,16:12:30,16:12:30,S01,4,,0,0,3578.5
R2-D1-WE-1600,16:15:30,16:15:30,S23,5,,0,0,4374.0
R2-D1-WE-1600,16:18:30,16:18:30,S02,6,,0,0,5179.7
R2-D1-WE-1600,16:21:00,16:21:00,S27,7,,0,0,5769.1
R2-D1-WE-1600,16:23:30,16:23:30,S11,8,,0,0,6327.8
R2-D1-WE-1600,16:27:00,16:27:00,S12,9,,0,0,7220.8
R2-D1-WE-1600,16:30:00,16:30:00,S07,10,,0,0,7925.7
R2-D1-WE-1600,16:33:30,16:33:30,S08,11,,0,0,8880.2
R2-D1-WE-1600,16:38:00,16:38:00,S09,12,,0,0,10206.4
R2-D1-WE-1600,16:44:00,16:44:00,S10,13,,0,0,12023.3
R2-D1-WE-1630,16:30:00,16:30:00,S15,1,,0,0,0.0
R2-D1-WE-1630,16:34:00,16:34:00,S14,2,,0,0,1138.2
R2-D1-WE-1630,16:37:00,16:37:00,S13,3,,0,0,1944.2
R2-D1-WE-1630,16:42:30,16:42:30,S01,4,,0,0,3578.5
R2-D1-WE-1630,16:45:30,16:45:30,S23,5,,0,0,4374.0
R2-D1-WE-1630,16:48:30,16:48:30,S02,6,,0,0,5179.7
R2-D1-WE-1630,16:51:00,16:51:00,S27,7,,0,0,5769.1
R2-D1-WE-1630,16:53:30,16:53:30,S11,8,,0,0,6327.8
R2-D1-WE-1630,16:57:00,16:57:00,S12,9,,0,0,7220.8
R2-D1-WE-1630,17:00:00,17:00:00,S07,10,,0,0,7925.7
R2-D1-WE-1630,17:03:30,17:03:30,S08,11,,0,0,8880.2
R2-D1-WE-1630,17:08:00,17:08:00,S09,12,,0,0,10206.4
R2-D1-WE-1630,17:14:00,17:14:00,S10,13,,0,0,12023.3
R2-D1-WE-1700,17:00:00,17:00:00,S15,1,,0,0,0.0
R2-D1-WE-1700,17:04:00,17:04:00,S14,2,,0,0,1138.2
R2-D1-WE-1700,17:07:00,17:07:00,S13,3,,0,0,1944.2
R2-D1-WE-1700,17:12:30,17:12:30,S01,4,,0,0,3578.5
R2-D1-WE-1700,17:15:30,17:15:30,S23,5,,0,0,4374.0
R2-D1-WE-1700,17:18:30,17:18:30,S02,6,,0,0,5179.7
R2-D1-WE-1700,17:21:00,17:21:00,S27,7,,0,0,5769.1
R2-D1-WE-1700,17:23:30,17:23:30,S11,8,,0,0,6327.8
R2-D1-WE-1700,17:27:00,17:27:00,S12,9,,0,0,7220.8
R2-D1-WE-1700,17:30:00,17:30:00,S07,10,,0,0,7925.7
R2-D1-WE-1700,17:33:30,17:33:30,S08,11,,0,0,8880.2
R2-D1-WE-1700,17:38:00,17:38:00,S09,12,,0,0,10206.4
R2-D1-WE-1700,17:44:00,17:44:00,S10,13,,0,0,12023.3
R2-D1-WE-1730,17:30:00,17:30:00,S15,1,,0,0,0.0
R2-D1-WE-1730,17:34:00,17:34:00,S14,2,,0,0,1138.2
R2-D1-WE-1730,17:37:00,17:37:00,S13,3,,0,0,1944.2
R2-D1-WE-1730,17:42:30,17:42:30,S01,4,,0,0,3578.5
R2-D1-WE-1730,17:45:30,17:45:30,S23,5,,0,0,4374.0
R2-D1-WE-1730,17:48:30,17:48:30,S02,6,,0,0,5179.7
R2-D1-WE-1730,17:51:00,17:51:00,S27,7,,0,0,5769.1
R2-D1-WE-1730,17:53:30,17:53:30,S11,8,,0,0,6327.8
R2-D1-WE-1730,17:57:00,17:57:00,S12,9,,0,0,7220.8
R2-D1-WE-1730,18:00:00,18:00:00,S07,10,,0,0,7925.7
R2-D1-WE-1730,18:03:30,18:03:30,S08,11,,0,0,8880.2
R2-D1-WE-1730,18:08:00,18:08:00,S09,12,,0,0,10206.4
R2-D1-WE-1730,18:14:00,18:14:00,S10,13,,0,0,12023.3
R2-D1-WE-1800,18:00:00,18:00:00,S15,1,,0,0,0.0
R2-D1-WE-1800,18:04:00,18:04:00,S14,2,,0,0,1138.2
R2-D1-WE-1800,18:07:00,18:07:00,S13,3,,0,0,1944.2
R2-D1-WE-1800,18:12:30,18:12:30,S01,4,,0,0,3578.5
R2-D1-WE-1800,18:15:30,18:15:30,S23,5,,0,0,4374.0
R2-D1-WE-1800,18:18:30,18:18:30,S02,6,,0,0,5179.7
R2-D1-WE-1800,18:21:00,18:21:00,S27,7,,0,0,5769.1
R2-D1-WE-1800,18:23:30,18:23:30,S11,8,,0,0,6327.8
R2-D1-WE-1800,18:27:00,18:27:00,S12,9,,0,0,7220.8
R2-D1-WE-1800,18:30:00,18:30:00,S07,10,,0,0,7925.7
R2-D1-WE-1800,18:33:30,18:33:30,S08,11,,0,0,8880.2
R2-D1-WE-1800,18:38:00,18:38:00,S09,12,,0,0,10206.4
R2-D1-WE-1800,18:44:00,18:44:00,S10,13,,0,0,12023.3
R2-D1-WE-1830,18:30:00,18:30:00,S15,1,,0,0,0.0
R2-D1-WE-1830,18:34:00,18:34:00,S14,2,,0,0,1138.2
R2-D1-WE-1830,18:37:00,18:37:00,S13,3,,0,0,1944.2
R2-D1-WE-1830,18:42:30,18:42:30,S01,4,,0,0,3578.5
R2-D1-WE-1830,18:45:30,18:45:30,S23,5,,0,0,4374.0
R2-D1-WE-1830,18:48:30,18:48:30,S02,6,,0,0,5179.7
R2-D1-WE-1830,18:51:00,18:51:00,S27,7,,0,0,5769.1
R2-D1-WE-1830,18:53:30,18:53:30,S11,8,,0,0,6327.8
R2-D1-WE-1830,18:57:00,18:57:00,S12,9,,0,0,7220.8
R2-D1-WE-1830,19:00:00,19:00:00,S07,10,,0,0,7925.7
R2-D1-WE-1830,19:03:30,19:03:30,S08,11,,0,0,8880.2
R2-D1-WE-1830,19:08:00,19:08:00,S09,12,,0,0,10206.4
R2-D1-WE-1830,19:14:00,19:14:00,S10,13,,0,0,12023.3
R2-D1-WE-1900,19:00:00,19:00:00,S15,1,,0,0,0.0
R2-D1-WE-1900,19:04:00,19:04:00,S14,2,,0,0,1138.2
R2-D1-WE-1900,19:07:00,19:07:00,S13,3,,0,0,1944.2
R2-D1-WE-1900,19:12:30,19:12:30,S01,4,,0,0,3578.5
R2-D1-WE-1900,19:15:30,19:15:30,S23,5,,0,0,4374.0
R2-D1-WE-1900,19:18:30,19:18:30,S02,6,,0,0,5179.7
R2-D1-WE-1900,19:21:00,19:21:00,S27,7,,0,0,5769.1
R2-D1-WE-1900,19:23:30,19:23:30,S11,8,,0,0,6327.8
R2-D1-WE-1900,19:27:00,19:27:00,S12,9,,0,0,7220.8
R2-D1-WE-1900,19:30:00,19:30:00,S07,10,,0,0,7925.7
R2-D1-WE-1900,19:33:30,19:33:30,S08,11,,0,0,8880.2
R2-D1-WE-1900,19:38:00,19:38:00,S09,12,,0,0,10206.4
R2-D1-WE-1900,19:44:00,19:44:00,S10,13,,0,0,12023.3
R2-D1-WE-1930,19:30:00,19:30:00,S15,1,,0,0,0.0
R2-D1-WE-1930,19:34:00,19:34:00,S14,2,,0,0,1138.2
R2-D1-WE-1930,19:37:00,19:37:00,S13,3,,0,0,1944.2
R2-D1-WE-1930,19:42:30,19:42:30,S01,4,,0,0,3578.5
R2-D1-WE-1930,19:45:30,19:45:30,S23,5,,0,0,4374.0
R2-D1-WE-1930,19:48:30,19:48:30,S02,6,,0,0,5179.7
R2-D1-WE-1930,19:51:00,19:51:00,S27,7,,0,0,5769.1
R2-D1-WE-1930,19:53:30,19:53:30,S11,8,,0,0,6327.8
R2-D1-WE-1930,19:57:00,19:57:00,S12,9,,0,0,7220.8
R2-D1-WE-1930,20:00:00,20:00:00,S07,10,,0,0,7925.7
R2-D1-WE-1930,20:03:30,20:03:30,S08,11,,0,0,8880.2
R2-D1-WE-1930,20:08:00,20:08:00,S09,12,,0,0,10206.4
R2-D1-WE-1930,20:14:00,20:14:00,S10,13,,0,0,12023.3
R2-D1-WE-2000,20:00:00,20:00:00,S15,1,,0,0,0.0
R2-D1-WE-2000,20:04:00,20:04:00,S14,2,,0,0,1138.2
